ID,QT_TOTAL_HIT_PAYWALL,DIASNAVEGADOS,NOTICIASLIDAS,VISITAS_CAPA,USOU_APP,PERFIL,PES_GENERO,PES_NASCIMENTO_DATA,ATR_PF_GEO_RENDA_FAM
45171,0,2,2,0,NAO,PROSPECT ,M,26.03.1993 00:00:00,DE 8SM ATE 14SM
327833,0,3,4,3,NAO,PROSPECT ,M,,
268423,0,1,2,1,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
7875,0,8,6,2,NAO,PROSPECT ,M,28.08.1958 00:00:00,
190350,0,55,60,162,SIM,PROSPECT ,M,19.06.1988 00:00:00,DE 4SM ATE 8SM
20184,11,13,17,0,NAO,PROSPECT ,F,02.06.1986 00:00:00,DE 4SM ATE 8SM
79413,19,15,1,3,SIM,PROSPECT ,F,,DE 4SM ATE 8SM
224980,6,1,3,0,NAO,PROSPECT ,F,18.04.1977 00:00:00,DE 14SM ATE 25SM
251619,1,7,0,10,SIM,PROSPECT ,M,27.07.1989 00:00:00,DE 14SM ATE 25SM
361395,39,41,38,1,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
36863,0,3,2,0,NAO,PROSPECT ,F,29.01.1952 00:00:00,DE 8SM ATE 14SM
11525,0,2,2,0,NAO,PROSPECT ,F,,
216639,0,60,710,1064,SIM,PROSPECT ,M,20.07.1991 00:00:00,DE 3SM ATE 4SM
352647,0,8,12,0,NAO,PROSPECT ,F,,
12951,1,12,20,0,NAO,PROSPECT ,F,,
65614,1,1,0,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
52535,110,43,37,3,NAO,PROSPECT ,M,,
59816,0,1,0,0,NAO,PROSPECT ,F,09.01.1985 00:00:00,DE 8SM ATE 14SM
167344,2,2,0,20,SIM,PROSPECT ,F,,
338236,7,7,1,15,NAO,PROSPECT ,F,,
210154,0,1,1,0,NAO,PROSPECT ,F,,
349056,0,28,50,1,NAO,PROSPECT ,F,,DE 8SM ATE 14SM
109322,0,1,4,0,NAO,PROSPECT ,F,,
37189,0,1,2,0,NAO,PROSPECT ,M,,
328937,0,2,2,0,NAO,PROSPECT ,F,,DE 8SM ATE 14SM
351998,0,5,4,0,NAO,PROSPECT ,M,21.04.1983 00:00:00,DE 3SM ATE 4SM
190149,0,5,4,0,NAO,PROSPECT ,M,,
306288,0,4,0,1,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
289724,0,57,221,0,NAO,PROSPECT ,M,,
214173,0,1,1,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
288164,13,24,0,73,SIM,PROSPECT ,M,09.07.1980 00:00:00,DE 8SM ATE 14SM
161612,32,47,0,271,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
49143,0,2,1,0,NAO,PROSPECT ,F,01.01.1900 00:00:00,DE 8SM ATE 14SM
285594,128,39,23,91,SIM,PROSPECT ,F,12.02.1953 00:00:00,
17640,0,17,26,21,SIM,PROSPECT ,M,,
160730,0,1,0,0,NAO,PROSPECT ,F,,
49504,123,37,24,87,SIM,PROSPECT ,M,26.10.1971 00:00:00,DE 8SM ATE 14SM
308199,0,18,18,2,SIM,PROSPECT ,M,,
118643,1,15,8,0,NAO,PROSPECT ,M,14.07.1978 00:00:00,DE 3SM ATE 4SM
15766,18,26,0,122,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
347935,0,1,1,0,NAO,PROSPECT ,M,,
277951,0,1,1,0,NAO,PROSPECT ,F,18.06.1958 00:00:00,DE 3SM ATE 4SM
333031,30,32,0,143,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
124623,2,3,0,33,SIM,PROSPECT ,M,,
299239,2,1,0,0,NAO,PROSPECT ,M,12.06.1974 00:00:00,DE 8SM ATE 14SM
328062,0,3,3,0,NAO,PROSPECT ,F,,
95566,11,25,0,108,SIM,PROSPECT ,M,,
297931,0,1,0,2,SIM,PROSPECT ,M,11.08.1956 00:00:00,DE 4SM ATE 8SM
279317,0,2,1,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
348452,5,21,10,37,NAO,PROSPECT ,M,,
167330,0,2,2,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
250799,12,37,43,98,SIM,PROSPECT ,M,,
72545,0,1,1,0,NAO,PROSPECT ,M,,
105205,0,1,0,1,SIM,PROSPECT ,M,,
30953,0,5,2,3,NAO,PROSPECT ,M,,
92657,2,5,7,0,NAO,PROSPECT ,M,17.12.1958 00:00:00,DE 8SM ATE 14SM
65684,0,5,5,0,NAO,PROSPECT ,F,15.05.1959 00:00:00,DE 4SM ATE 8SM
10811,2,5,4,7,NAO,PROSPECT ,M,,
284421,17,24,12,3,NAO,PROSPECT ,M,,
350148,12,9,2,25,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
365403,0,2,2,0,NAO,PROSPECT ,M,,
195608,6,9,0,22,SIM,PROSPECT ,M,,
246145,3,5,5,0,NAO,PROSPECT ,M,,
333585,0,6,5,0,NAO,PROSPECT ,F,,
218609,0,59,374,681,SIM,PROSPECT ,F,27.03.1925 00:00:00,DE 4SM ATE 8SM
183312,0,3,0,7,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
114979,2,13,0,51,SIM,PROSPECT ,M,,DE 8SM ATE 14SM
186181,12,12,0,40,SIM,PROSPECT ,I,,
202164,9,16,14,22,NAO,PROSPECT ,M,,
71289,21,20,10,1,NAO,PROSPECT ,F,05.09.1980 00:00:00,DE 8SM ATE 14SM
11878,3,17,0,22,SIM,PROSPECT ,F,,
296150,0,1,1,0,NAO,PROSPECT ,F,,
346450,31,52,0,436,SIM,PROSPECT ,M,,DE 8SM ATE 14SM
224288,48,49,47,116,SIM,PROSPECT ,M,,DE 14SM ATE 25SM
86467,3,12,5,18,SIM,PROSPECT ,M,,
72554,140,60,31,0,NAO,PROSPECT ,M,,
111161,0,4,3,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
328775,24,21,0,109,SIM,PROSPECT ,I,,
132165,0,7,9,0,NAO,PROSPECT ,F,11.06.1985 00:00:00,DE 3SM ATE 4SM
162938,1,8,5,0,NAO,PROSPECT ,M,06.09.1957 00:00:00,DE 3SM ATE 4SM
270120,1,4,0,9,SIM,PROSPECT ,M,,
71970,0,12,4,0,NAO,PROSPECT ,M,,
30852,0,1,1,0,NAO,PROSPECT ,F,28.05.1981 00:00:00,DE 14SM ATE 25SM
312662,3,25,27,16,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
83236,1,4,4,0,NAO,PROSPECT ,F,,
112407,0,39,91,36,SIM,PROSPECT ,M,,DE 14SM ATE 25SM
271498,3,6,5,0,NAO,PROSPECT ,M,30.09.1983 00:00:00,DE 8SM ATE 14SM
56863,6,6,0,1,SIM,PROSPECT ,M,,
105613,2,1,2,0,NAO,PROSPECT ,F,,
150773,0,1,1,0,NAO,PROSPECT ,M,,
248442,0,5,3,1,NAO,PROSPECT ,F,02.06.1933 00:00:00,DE 14SM ATE 25SM
157076,2,26,34,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
222234,0,1,5,0,NAO,PROSPECT ,F,,
182921,72,38,13,82,NAO,PROSPECT ,M,,
22929,0,3,3,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
35890,9,10,4,0,NAO,PROSPECT ,F,01.01.1900 00:00:00,
223975,0,3,1,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
237807,28,26,10,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
73595,0,15,16,1,NAO,PROSPECT ,F,,
4616,18,5,1,15,SIM,PROSPECT ,F,,DE 8SM ATE 14SM
188987,0,1,1,0,NAO,PROSPECT ,M,10.04.1961 00:00:00,DE 3SM ATE 4SM
89131,8,8,0,18,SIM,PROSPECT ,M,18.03.1991 00:00:00,DE 3SM ATE 4SM
228965,2,8,7,0,NAO,PROSPECT ,F,,
1806,0,6,1,0,NAO,PROSPECT ,M,,
308951,0,1,0,1,NAO,PROSPECT ,F,,
230017,0,5,4,0,NAO,PROSPECT ,F,,
115462,0,3,3,0,NAO,PROSPECT ,M,,
8524,0,2,4,0,NAO,PROSPECT ,M,,DE 14SM ATE 25SM
282262,1,13,17,8,NAO,PROSPECT ,M,,
34562,0,4,1,0,NAO,PROSPECT ,M,,
25361,4,25,31,0,NAO,PROSPECT ,F,,DE 8SM ATE 14SM
101930,0,2,1,0,NAO,PROSPECT ,M,10.08.1944 00:00:00,DE 4SM ATE 8SM
43417,0,18,24,0,NAO,PROSPECT ,F,,
330805,10,24,35,5,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
327255,0,4,2,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
243703,0,55,201,19,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
334277,4,6,7,1,SIM,PROSPECT ,M,02.03.1955 00:00:00,DE 8SM ATE 14SM
211758,4,27,24,39,SIM,PROSPECT ,F,,DE 4SM ATE 8SM
334217,48,41,2,328,SIM,PROSPECT ,M,,
285370,0,32,5,94,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
241332,10,2,0,3,SIM,PROSPECT ,F,18.09.1985 00:00:00,DE 3SM ATE 4SM
313116,35,27,6,3,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
103691,10,53,181,7,NAO,PROSPECT ,M,,
208306,0,3,4,0,NAO,PROSPECT ,M,,DE 14SM ATE 25SM
97537,31,20,8,1,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
166613,0,5,0,0,NAO,PROSPECT ,M,12.11.1988 00:00:00,DE 3SM ATE 4SM
238971,0,7,5,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
312688,0,8,3,8,SIM,PROSPECT ,F,,DE 2SM ATE 3SM
284538,0,1,1,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
367831,3,7,8,0,NAO,PROSPECT ,F,,
117186,2,10,17,0,NAO,PROSPECT ,M,,
257426,0,2,3,0,NAO,PROSPECT ,M,,
74273,0,34,73,18,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
148624,0,1,1,0,NAO,PROSPECT ,F,21.03.1982 00:00:00,
352159,0,13,16,0,NAO,PROSPECT ,I,31.05.1975 00:00:00,DE 8SM ATE 14SM
351069,6,8,0,10,SIM,PROSPECT ,M,,
110491,0,4,3,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
278278,1,6,7,2,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
366960,0,2,1,0,NAO,PROSPECT ,I,,
355255,0,3,2,0,NAO,PROSPECT ,M,,
339916,0,1,1,0,NAO,PROSPECT ,M,,
121815,6,2,2,0,NAO,PROSPECT ,M,06.04.1963 00:00:00,DE 4SM ATE 8SM
98144,0,2,3,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
130728,0,2,2,0,NAO,PROSPECT ,M,,
24036,0,1,0,0,NAO,PROSPECT ,M,,
327916,4,23,15,95,SIM,PROSPECT ,M,21.12.1972 00:00:00,
323563,0,1,2,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
192468,0,2,2,0,NAO,PROSPECT ,F,,
56281,4,9,13,0,NAO,PROSPECT ,M,23.09.1975 00:00:00,DE 2SM ATE 3SM
138767,0,1,1,0,NAO,PROSPECT ,M,,
265395,0,4,4,0,NAO,PROSPECT ,F,,
316499,0,3,2,2,NAO,PROSPECT ,M,,ACIMA DE 25SM
370463,2,3,1,0,NAO,PROSPECT ,I,,
81078,0,6,6,0,NAO,PROSPECT ,F,,
356104,0,3,3,0,NAO,PROSPECT ,M,24.11.1986 00:00:00,DE 14SM ATE 25SM
17557,0,4,4,0,NAO,PROSPECT ,F,,
346067,0,1,0,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
161712,30,40,0,249,SIM,PROSPECT ,M,,
21293,0,8,12,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
188347,0,1,0,0,NAO,PROSPECT ,F,,
209045,0,60,420,3,NAO,PROSPECT ,F,30.07.1976 00:00:00,
239321,8,29,23,26,NAO,PROSPECT ,M,14.08.1993 00:00:00,
350583,0,3,3,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
123725,0,2,3,0,NAO,PROSPECT ,F,26.06.1985 00:00:00,
130254,22,26,139,124,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
149975,0,9,4,0,NAO,PROSPECT ,M,16.10.1958 00:00:00,ACIMA DE 25SM
308365,10,12,7,0,NAO,PROSPECT ,M,10.10.1977 00:00:00,DE 3SM ATE 4SM
247316,0,5,6,0,NAO,PROSPECT ,F,27.04.1986 00:00:00,DE 3SM ATE 4SM
159598,0,4,5,0,NAO,PROSPECT ,F,,
359304,0,3,1,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
155986,0,6,6,0,NAO,PROSPECT ,F,,
80938,0,16,11,31,SIM,PROSPECT ,F,,
57307,10,6,0,24,SIM,PROSPECT ,M,10.07.1985 00:00:00,DE 14SM ATE 25SM
198529,6,12,0,34,SIM,PROSPECT ,M,15.02.1951 00:00:00,
232616,7,13,0,45,SIM,PROSPECT ,M,,
309755,0,2,2,0,NAO,PROSPECT ,I,,
41634,0,46,0,326,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
8734,12,8,0,9,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
127883,0,4,4,0,NAO,PROSPECT ,F,10.06.1986 00:00:00,
158462,0,6,0,16,SIM,PROSPECT ,M,,
325924,0,14,23,17,NAO,PROSPECT ,M,,
361090,0,3,2,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
7669,2,8,6,4,NAO,PROSPECT ,M,,
223610,4,18,15,0,NAO,PROSPECT ,M,,
11388,0,2,2,0,NAO,PROSPECT ,F,,
152566,128,39,63,111,SIM,PROSPECT ,F,,
202264,8,10,15,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
291746,0,1,2,0,NAO,PROSPECT ,F,,
95715,0,19,20,15,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
263417,0,8,3,0,NAO,PROSPECT ,M,17.08.1953 00:00:00,DE 8SM ATE 14SM
70102,0,1,1,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
343724,0,3,3,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
105238,2,8,12,0,NAO,PROSPECT ,M,,
247712,0,2,2,0,NAO,PROSPECT ,F,,
98574,0,4,2,0,NAO,PROSPECT ,M,,
257350,0,2,2,0,NAO,PROSPECT ,F,,
25281,0,5,5,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
207888,12,13,2,10,NAO,PROSPECT ,M,19.11.1948 00:00:00,DE 14SM ATE 25SM
86633,0,2,2,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
324974,1,1,0,1,NAO,PROSPECT ,M,,
361418,0,5,0,7,NAO,PROSPECT ,F,28.12.1947 00:00:00,
245743,0,46,0,135,SIM,PROSPECT ,M,02.02.1974 00:00:00,
119519,7,7,7,15,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
82888,0,2,3,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
356032,0,1,2,0,NAO,PROSPECT ,F,08.05.1968 00:00:00,DE 4SM ATE 8SM
51122,5,8,11,0,NAO,PROSPECT ,F,,DE 14SM ATE 25SM
205201,0,7,8,0,NAO,PROSPECT ,M,,
238471,0,1,1,0,NAO,PROSPECT ,F,,
116166,50,28,28,1,NAO,PROSPECT ,F,04.05.1989 00:00:00,
304469,0,1,1,0,NAO,PROSPECT ,F,,
164828,3,55,137,0,NAO,PROSPECT ,M,,
117403,0,2,2,0,NAO,PROSPECT ,F,26.06.1963 00:00:00,DE 14SM ATE 25SM
28716,0,31,9,59,NAO,PROSPECT ,M,21.06.1965 00:00:00,
297487,0,10,1,9,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
80699,0,6,6,0,NAO,PROSPECT ,M,,
76604,0,6,3,0,NAO,PROSPECT ,F,,
240257,0,4,4,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
258655,0,1,1,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
207423,38,57,0,569,SIM,PROSPECT ,M,21.09.1984 00:00:00,DE 4SM ATE 8SM
300081,3,60,113,360,SIM,PROSPECT ,M,26.07.1972 00:00:00,DE 4SM ATE 8SM
186621,0,1,0,0,NAO,PROSPECT ,M,,
92774,23,19,0,115,SIM,PROSPECT ,M,26.06.1978 00:00:00,DE 8SM ATE 14SM
310211,0,1,1,0,NAO,PROSPECT ,M,,
352397,3,14,0,58,SIM,PROSPECT ,M,30.03.1973 00:00:00,DE 4SM ATE 8SM
260485,0,1,1,0,NAO,PROSPECT ,F,07.10.1974 00:00:00,
296931,0,3,3,0,NAO,PROSPECT ,M,,
291098,1,17,23,0,NAO,PROSPECT ,M,,
331265,0,6,2,0,NAO,PROSPECT ,M,,
310029,0,35,40,57,SIM,PROSPECT ,F,09.09.1976 00:00:00,ACIMA DE 25SM
120845,25,54,40,295,SIM,PROSPECT ,M,,
156237,18,36,0,87,SIM,PROSPECT ,F,,
779,52,38,5,96,SIM,PROSPECT ,F,02.04.1982 00:00:00,DE 14SM ATE 25SM
262780,16,53,118,75,NAO,PROSPECT ,M,,
224963,81,55,2,514,SIM,PROSPECT ,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
85335,2,5,5,1,NAO,PROSPECT ,M,,
103248,0,3,3,0,NAO,PROSPECT ,F,,
273101,19,27,0,119,SIM,PROSPECT ,F,,
309331,0,2,2,0,NAO,PROSPECT ,M,,
269160,2,13,18,0,NAO,PROSPECT ,M,,
53367,0,19,22,2,NAO,PROSPECT ,F,,
93053,0,2,1,0,NAO,PROSPECT ,F,,
369676,0,1,1,0,NAO,PROSPECT ,F,,
180541,3,9,10,0,NAO,PROSPECT ,F,,
350879,0,1,1,0,NAO,PROSPECT ,M,,
214862,0,2,3,0,NAO,PROSPECT ,M,,
347107,0,1,1,0,NAO,PROSPECT ,F,12.12.1958 00:00:00,DE 8SM ATE 14SM
344179,0,1,0,0,NAO,PROSPECT ,F,03.05.1974 00:00:00,DE 4SM ATE 8SM
96223,8,26,81,45,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
323399,0,2,1,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
121072,26,27,2,210,SIM,PROSPECT ,M,,DE 8SM ATE 14SM
339077,0,1,0,0,NAO,PROSPECT ,F,09.09.1977 00:00:00,DE 3SM ATE 4SM
43170,2,8,0,15,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
155063,2,1,0,0,NAO,PROSPECT ,F,19.08.1994 00:00:00,DE 4SM ATE 8SM
29085,0,1,0,0,NAO,PROSPECT ,M,,
22684,3,20,24,6,NAO,PROSPECT ,M,01.01.1900 00:00:00,
93454,0,4,6,0,NAO,PROSPECT ,M,,
123571,16,24,0,95,SIM,PROSPECT ,M,,
110243,0,2,1,0,NAO,PROSPECT ,F,,
308685,4,7,0,15,SIM,PROSPECT ,M,,
222289,0,12,5,26,NAO,PROSPECT ,M,01.01.1901 00:00:00,DE 14SM ATE 25SM
191740,0,3,3,0,NAO,PROSPECT ,F,28.03.1980 00:00:00,DE 14SM ATE 25SM
173862,5,6,8,0,NAO,PROSPECT ,F,,
365469,1,17,22,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
58084,8,8,12,0,NAO,PROSPECT ,F,,
210942,0,5,4,0,NAO,PROSPECT ,M,12.09.1940 00:00:00,DE 3SM ATE 4SM
241327,0,18,0,49,SIM,PROSPECT ,M,,
289557,0,4,4,0,NAO,PROSPECT ,F,,
170253,0,1,0,0,NAO,PROSPECT ,M,,
177688,23,36,0,144,SIM,PROSPECT ,M,,DE 14SM ATE 25SM
327714,0,5,0,9,SIM,PROSPECT ,F,09.01.1987 00:00:00,DE 4SM ATE 8SM
250508,20,24,10,0,NAO,PROSPECT ,M,,
56086,0,7,10,0,NAO,PROSPECT ,F,,
360666,1,2,2,1,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
360099,2,11,7,1,SIM,PROSPECT ,M,,
167345,0,2,2,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
138783,0,3,4,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
247906,0,6,8,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
297959,0,2,2,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
322932,0,12,4,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
253070,0,5,4,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
336983,3,6,3,29,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
30960,1,2,6,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
332994,2,6,6,0,NAO,PROSPECT ,F,26.05.1993 00:00:00,DE 4SM ATE 8SM
28300,3,5,17,0,NAO,PROSPECT ,F,,
194524,0,7,1,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
175097,10,25,1,177,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
166645,0,1,0,0,NAO,PROSPECT ,F,,
105034,0,2,0,0,NAO,PROSPECT ,F,,
278802,0,5,3,0,NAO,PROSPECT ,M,,
219682,0,1,2,0,NAO,PROSPECT ,F,,
34352,1,6,7,0,NAO,PROSPECT ,M,,
341522,0,1,0,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
201189,0,3,1,0,NAO,PROSPECT ,M,,
318286,1,3,8,4,NAO,PROSPECT ,F,,
257786,0,7,7,0,NAO,PROSPECT ,F,20.11.1983 00:00:00,DE 4SM ATE 8SM
105336,0,12,12,0,NAO,PROSPECT ,F,26.03.1944 00:00:00,DE 14SM ATE 25SM
177752,3,4,0,9,SIM,PROSPECT ,M,,
128894,0,22,29,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
251019,2,6,5,0,NAO,PROSPECT ,M,,
120085,0,2,0,0,NAO,PROSPECT ,M,,
351062,0,9,9,0,NAO,PROSPECT ,F,28.09.1977 00:00:00,DE 3SM ATE 4SM
342674,0,5,1,15,SIM,PROSPECT ,M,,
121613,0,1,0,6,SIM,PROSPECT ,M,25.11.1981 00:00:00,DE 3SM ATE 4SM
328230,0,11,35,33,SIM,PROSPECT ,F,,
333397,0,2,2,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
22947,23,44,0,305,SIM,PROSPECT ,M,,
191028,0,1,1,0,NAO,PROSPECT ,M,,
289032,0,5,7,0,NAO,PROSPECT ,F,26.07.1982 00:00:00,
110982,0,1,1,0,NAO,PROSPECT ,M,,
309980,0,1,1,0,NAO,PROSPECT ,M,,
130358,0,10,10,0,NAO,PROSPECT ,F,26.04.1971 00:00:00,DE 8SM ATE 14SM
166955,53,32,14,204,SIM,PROSPECT ,F,08.07.1966 00:00:00,DE 4SM ATE 8SM
76275,2,12,16,0,NAO,PROSPECT ,F,,
193301,0,2,4,0,NAO,PROSPECT ,F,07.12.1980 00:00:00,DE 4SM ATE 8SM
105546,0,1,0,2,NAO,PROSPECT ,M,19.03.1980 00:00:00,
179170,40,34,21,73,SIM,PROSPECT ,M,,ACIMA DE 25SM
276400,1,2,6,0,NAO,PROSPECT ,M,,
17181,0,12,4,9,NAO,PROSPECT ,F,,
145074,0,3,3,0,NAO,PROSPECT ,F,,DE 8SM ATE 14SM
193534,0,1,1,0,NAO,PROSPECT ,M,,
79972,0,1,1,0,NAO,PROSPECT ,F,,
294520,0,1,1,0,NAO,PROSPECT ,F,,
146919,0,10,8,0,NAO,PROSPECT ,F,10.05.1988 00:00:00,DE 8SM ATE 14SM
365356,0,2,0,1,NAO,PROSPECT ,F,,
131254,8,25,0,33,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
6925,0,4,5,0,NAO,PROSPECT ,M,,
249232,6,13,0,64,SIM,PROSPECT ,M,,
339497,0,1,1,0,NAO,PROSPECT ,I,,DE 14SM ATE 25SM
264511,6,8,4,5,NAO,PROSPECT ,M,01.12.1986 00:00:00,DE 4SM ATE 8SM
270841,0,4,4,0,NAO,PROSPECT ,M,,
275493,0,10,12,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
96295,1,12,14,0,NAO,PROSPECT ,M,05.07.1989 00:00:00,
317150,0,3,3,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
103275,12,1,0,1,SIM,PROSPECT ,M,28.03.1983 00:00:00,DE 8SM ATE 14SM
226029,0,60,580,710,SIM,PROSPECT ,F,27.01.1945 00:00:00,DE 8SM ATE 14SM
335424,17,7,7,0,NAO,PROSPECT ,I,,
225461,0,1,0,0,NAO,PROSPECT ,F,31.12.1972 00:00:00,DE 4SM ATE 8SM
188801,0,1,1,0,NAO,PROSPECT ,F,,
147511,5,4,5,0,NAO,PROSPECT ,F,09.03.1980 00:00:00,DE 3SM ATE 4SM
342029,14,17,11,0,NAO,PROSPECT ,I,,
300841,1,4,2,0,NAO,PROSPECT ,M,,
349748,15,16,7,1,NAO,PROSPECT ,M,20.10.1968 00:00:00,DE 4SM ATE 8SM
239390,38,26,13,0,NAO,PROSPECT ,F,19.10.1965 00:00:00,DE 8SM ATE 14SM
316644,0,1,0,0,NAO,PROSPECT ,M,,
343991,5,24,28,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
175844,0,53,223,21,NAO,PROSPECT ,F,27.06.1942 00:00:00,DE 4SM ATE 8SM
289710,6,38,15,66,SIM,PROSPECT ,M,,
93260,15,16,8,0,NAO,PROSPECT ,M,,
171355,0,31,133,197,SIM,PROSPECT ,M,02.04.1979 00:00:00,DE 14SM ATE 25SM
6606,0,1,0,8,NAO,PROSPECT ,M,,
334302,2,1,0,0,NAO,PROSPECT ,M,,
250927,1,5,6,0,NAO,PROSPECT ,M,,
87772,2,12,6,7,SIM,PROSPECT ,I,16.08.1983 00:00:00,DE 4SM ATE 8SM
20301,3,2,1,3,SIM,PROSPECT ,F,,DE 14SM ATE 25SM
142320,0,2,1,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
264718,0,1,1,0,NAO,PROSPECT ,M,,
39620,0,1,1,0,NAO,PROSPECT ,I,14.08.1983 00:00:00,
112048,0,8,6,4,NAO,PROSPECT ,M,,
213627,0,1,0,0,NAO,PROSPECT ,F,,DE 8SM ATE 14SM
369677,13,20,4,27,SIM,PROSPECT ,M,,
119410,0,3,0,0,NAO,PROSPECT ,M,18.04.1980 00:00:00,
207386,0,7,6,0,NAO,PROSPECT ,F,,
193216,22,33,33,87,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
220428,0,2,4,5,NAO,PROSPECT ,F,15.07.1939 00:00:00,DE 4SM ATE 8SM
131729,0,58,775,217,SIM,PROSPECT ,F,03.02.1979 00:00:00,DE 3SM ATE 4SM
316897,0,19,23,0,NAO,PROSPECT ,M,29.04.1986 00:00:00,DE 8SM ATE 14SM
166942,0,1,0,1,NAO,PROSPECT ,F,30.09.1985 00:00:00,DE 4SM ATE 8SM
171408,1,3,4,0,NAO,PROSPECT ,M,,
75909,0,3,2,1,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
96996,0,10,9,5,NAO,PROSPECT ,M,21.04.1962 00:00:00,DE 4SM ATE 8SM
306948,0,2,0,21,SIM,PROSPECT ,M,,
285612,0,3,4,0,NAO,PROSPECT ,M,,
63640,0,4,4,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
141485,0,1,1,0,NAO,PROSPECT ,F,,
106125,129,31,11,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
329692,0,16,21,0,NAO,PROSPECT ,F,,DE 8SM ATE 14SM
8415,28,23,0,30,SIM,PROSPECT ,M,,
231203,0,4,3,2,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
216232,0,1,3,2,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
